"Year","Region_name","All_motor_vehicles",
"2008","East Midlands","28939"
"2010","Scotland","8571"
"2006","West Midlands","24960"
"2016","London","33011"
"2021","Yorkshire and the Humber","16006"
"2014","South East","4516"
"2020","South West","43055"
"2003","East of England","20689"
"2014","East of England","12912"
"2015","South West","11494"
"2004","South East","21716"
"2011","South West","11037"
"2001","West Midlands","4068"
"2008","North East","11206"
"2009","North West","7032"
"2018","London","25434"
"2018","Wales","38368"
"2007","North West","6991"
"2006","North West","1052"
"2017","London","14502"
"2017","East of England","13352"
"2004","Wales","3751"
"2021","West Midlands","16449"
"2005","Wales","11050"
"2006","Scotland","8114"
"2009","East Midlands","1598"
"2013","East of England","18868"
"2015","North West","11398"
"2004","London","14115"
"2015","West Midlands","12973"
"2015","North West","25494"
"2001","Yorkshire and the Humber","14022"
"2007","West Midlands","15472"
"2008","West Midlands","21461"
"2017","East of England","374"
"2004","London","26643"
"2011","East of England","12741"
"2019","North East","511"
"2014","Scotland","9943"
"2013","West Midlands","1591"
"2020","South West","1383"
"2014","Yorkshire and the Humber","1369"
"2006","North West","7016"
"2018","London","16304"
"2018","North West","430"
"2019","North West","2396"
"2019","Scotland","10825"
"2006","North West","10757"
"2014","South East","47863"
"2013","South East","5929"
"2019","North West","104"
"2021","North West","5627"
"2015","Yorkshire and the Humber","29451"
"2015","Scotland","17614"
"2015","North West","6466"
"2012","Wales","5886"
"2007","North West","5935"
"2001","Scotland","4505"
"2008","East of England","7402"
"2000","Scotland","723"
"2004","Scotland","21799"
"2009","South East","2177"
"2008","South East","27382"
"2001","South East","1029"
"2020","Yorkshire and the Humber","11063"
"2001","East of England","1099"
"2016","North West","7314"
"2011","London","15702"
"2004","East Midlands","10437"
"2009","East Midlands","17024"
"2009","London","7613"
"2002","Scotland","8368"
"2021","London","20835"
"2008","East Midlands","8044"
"2010","Scotland","77917"
"2005","North West","10839"
"2018","North West","29336"
"2006","Yorkshire and the Humber","8821"
"2002","South East","22818"
"2013","Scotland","27301"
"2008","East of England","320"
"2008","Yorkshire and the Humber","4016"
"2003","South East","49688"
"2021","North West","8079"
"2001","South East","9963"
"2020","South East","2498"
"2003","Scotland","2489"
"2006","North East","2235"
"2001","East Midlands","518"
"2016","Wales","30290"
"2007","South East","130311"
"2017","East of England","46750"
"2019","East of England","35553"
"2000","South West","19231"
"2002","Wales","4205"
"2007","Yorkshire and the Humber","8259"
"2003","South East","23710"
"2006","Scotland","8042"
"2001","West Midlands","10871"
"2001","Yorkshire and the Humber","51028"
"2004","Wales","7640"
"2003","Wales","475"
"2020","Scotland","6142"
"2000","South West","15952"
"2001","West Midlands","9139"
"2004","Scotland","10093"
"2001","North East","27106"
"2013","Scotland","170"
"2019","South West","12351"
"2009","Yorkshire and the Humber","18492"
"2013","Wales","14403"
"2007","Yorkshire and the Humber","76808"
"2003","East Midlands","8193"
"2009","South East","9566"
"2018","South East","865"
"2007","West Midlands","3955"
"2012","Wales","66486"
"2007","West Midlands","6540"
"2018","North East","6398"
"2011","East Midlands","3050"
"2019","London","16863"
"2007","London","40195"
"2019","West Midlands","3742"
"2000","London","18245"
"2006","North East","7404"
"2014","North West","90225"
"2001","North West","19385"
"2020","East Midlands","9384"
"2021","Yorkshire and the Humber","13304"
"2017","Scotland","21331"
"2006","East Midlands","992"
"2003","South West","1180"
"2009","Scotland","2630"
"2018","North West","118284"
"2007","South East","19146"
"2015","North West","10245"
"2018","London","27958"
"2005","Scotland","10789"
"2020","West Midlands","4481"
"2021","Scotland","6797"
"2002","East Midlands","38214"
"2015","Scotland","6816"
"2000","South West","10195"
"2018","South East","18496"
"2003","East Midlands","58028"
"2002","South East","24229"
"2016","North West","9072"
"2011","Scotland","479"
"2020","North West","15083"
"2006","Yorkshire and the Humber","9307"
"2003","South East","9592"
"2011","East of England","7460"
"2012","Wales","13285"
"2010","South East","2024"
"2002","Scotland","3067"
"2006","North East","46880"
"2015","North East","1102"
"2015","South East","29260"
"2014","South East","23651"
"2009","East of England","16114"
"2019","Scotland","499"
"2021","Scotland","32520"
"2006","North East","1541"
"2014","Scotland","5080"
"2004","South East","8518"
"2001","South East","7372"
"2007","London","41713"
"2020","Wales","1463"
"2016","North West","6925"
"2009","South East","3690"
"2019","East Midlands","5493"
"2000","South West","30048"
"2001","North West","9622"
"2015","North West","28271"
"2000","London","17507"
"2018","West Midlands","4515"
"2001","East Midlands","17071"
"2018","South East","1346"
"2019","North West","15401"
"2002","Scotland","1012"
"2007","Yorkshire and the Humber","15811"
"2005","London","33127"
"2015","Scotland","8066"
"2004","Scotland","1719"
"2013","South West","37968"
"2020","East Midlands","19500"
"2013","South West","12955"
"2009","South East","42884"
"2017","West Midlands","31500"
"2014","Scotland","3426"
"2019","East Midlands","9192"
"2000","North West","16069"
"2005","North West","20958"
"2007","London","33793"
"2019","Yorkshire and the Humber","4475"
"2005","South West","3040"
"2002","Wales","10432"
"2010","North East","15243"
"2020","West Midlands","11526"
"2002","East of England","11950"
"2002","Wales","985"
"2021","Scotland","5252"
"2002","London","20810"
"2015","South West","10746"
"2008","North West","1717"
"2014","South East","25693"
"2010","South East","17928"
"2011","London","17583"
"2013","South East","5996"
"2005","North West","3519"
"2019","East of England","4887"
"2009","South West","323"
"2015","East of England","964"
"2009","Scotland","5917"
"2011","East Midlands","6530"
"2009","East of England","6716"
"2001","Scotland","5012"
"2017","West Midlands","1736"
"2005","Wales","2173"
"2015","Scotland","3310"
"2019","East of England","9187"
"2014","North West","29173"
"2002","Wales","8928"
"2004","South East","3279"
"2008","East Midlands","47165"
"2004","Scotland","13462"
"2019","North West","321"
"2020","North West","30822"
"2000","East of England","13913"
"2017","South East","16037"
"2016","West Midlands","5"
"2005","North West","1449"
"2016","South East","20464"
"2007","North West","21732"
"2019","West Midlands","628"
"2019","South East","458"
"2000","Scotland","20515"
"2016","North West","15264"
"2015","Scotland","1810"
"2014","North West","29504"
"2016","North West","26557"
"2000","North East","21278"
"2006","North West","26661"
"2016","South East","4314"
"2016","Yorkshire and the Humber","10626"
"2011","East Midlands","605"
"2020","Yorkshire and the Humber","14483"
"2002","London","16730"
"2007","North West","142174"
"2012","East Midlands","14785"
"2008","East of England","18662"
"2004","East Midlands","21612"
"2005","Yorkshire and the Humber","9383"
"2009","South East","4481"
"2017","London","13915"
"2011","East Midlands","22027"
"2005","North West","13449"
"2005","West Midlands","3166"
"2013","East of England","925"
"2005","East Midlands","6092"
"2020","North West","11572"
"2013","North West","25851"
"2019","South East","13505"
"2009","South East","746"
"2018","North West","38"
"2019","Wales","2900"
"2017","North East","37756"
"2013","Yorkshire and the Humber","12537"
"2001","London","25924"
"2020","East Midlands","13873"
"2021","London","10043"
"2020","Scotland","888"
"2005","South East","11956"
"2017","South West","6615"
"2007","South West","723"
"2015","East Midlands","5436"
"2015","North West","46842"
"2019","West Midlands","41438"
"2008","South West","604"
"2017","London","25456"
"2015","North West","7936"
"2018","East Midlands","31484"
"2012","Wales","7116"
"2015","Yorkshire and the Humber","80699"
"2001","Yorkshire and the Humber","2830"
"2019","South East","196"
"2020","East of England","20907"
"2017","London","22504"
"2013","East Midlands","111279"
"2008","East Midlands","8923"
"2006","West Midlands","1048"
"2012","South East","133879"
"2007","North West","3297"
"2007","London","32558"
"2005","London","40801"
"2019","London","56114"
"2016","South East","22636"
"2007","London","28184"
"2000","West Midlands","9991"
"2008","East of England","132881"
"2008","South West","15735"
"2016","North West","10247"
"2008","East Midlands","13490"
"2012","North West","13222"
"2015","Scotland","7879"
"2000","South West","13043"
"2001","South West","10986"
"2006","Wales","14788"
"2000","Scotland","12681"
"2003","London","16973"
"2007","North West","10533"
"2016","Scotland","3437"
"2018","West Midlands","81084"
"2008","South East","16671"
"2010","East of England","702"
"2020","Yorkshire and the Humber","4067"
"2003","London","7569"
"2013","London","14693"
"2013","North West","25247"
"2007","East Midlands","3632"
"2011","Yorkshire and the Humber","558"
"2004","West Midlands","13029"
"2021","South West","389"
"2018","North East","3430"
"2021","Wales","2814"
"2016","London","29699"
"2000","North West","14719"
"2012","South East","16962"
"2011","South East","31450"
"2012","Wales","6434"
"2005","South West","12519"
"2015","Wales","4039"
"2016","London","9147"
"2004","East of England","22913"
"2019","West Midlands","6951"
"2000","East of England","15516"
"2007","Yorkshire and the Humber","7754"
"2017","West Midlands","9859"
"2006","South West","18376"
"2006","North West","16294"
"2007","West Midlands","4018"
"2008","South East","15079"
"2008","South East","948"
"2001","South West","9280"
"2000","London","27860"
"2020","South East","11592"
"2000","Wales","3134"
"2014","West Midlands","18453"
"2018","West Midlands","10111"
"2003","East Midlands","11925"
"2020","North West","15988"
"2015","East Midlands","17573"
"2021","West Midlands","20403"
"2001","North West","3117"
"2008","North West","22691"
"2020","West Midlands","8730"
"2020","Scotland","45975"
"2006","Scotland","12074"
"2002","South West","23607"
"2009","South East","10800"
"2010","East of England","7628"
"2021","East Midlands","5007"
"2019","Wales","21793"
"2017","Scotland","1460"
"2019","Yorkshire and the Humber","2241"
"2020","East Midlands","518"
"2016","South East","13039"
"2010","South East","15235"
"2008","Scotland","24088"
"2003","East of England","3739"
"2007","North West","9223"
"2009","North West","8476"
"2013","Wales","8638"
"2014","East of England","25706"
"2001","Wales","9854"
"2021","London","10477"
"2018","North West","103058"
"2006","North West","14610"
"2009","South West","5252"
"2009","West Midlands","17762"
"2015","East of England","2217"
"2008","West Midlands","6126"
"2009","West Midlands","23898"
"2021","South East","90785"
"2017","Yorkshire and the Humber","514"
"2011","South West","9407"
"2007","London","24015"
"2019","East of England","2135"
"2007","North West","860"
"2015","East Midlands","28662"
"2021","South East","60440"
"2012","South East","84039"
"2004","Yorkshire and the Humber","25102"
"2020","North West","18369"
"2019","South East","122311"
"2002","Scotland","20671"
"2005","London","25387"
"2009","East Midlands","4989"
"2013","East of England","3936"
"2019","East Midlands","150"
"2008","East Midlands","2768"
"2016","North West","14805"
"2019","East of England","25"
"2002","London","7524"
"2015","East of England","65123"
"2001","South West","6617"
"2020","London","92603"
"2000","West Midlands","15267"
"2018","South East","539"
"2005","East Midlands","36821"
